image_id,image_url,prompt
7618547,https://i.travelapi.com/hotels/3000000/2670000/2666700/2666686/5a15a264_b.jpg,"a bed in a room with wooden walls, wide shot of a cabin interior, log cabin, cabin, chalet, other bedrooms can be seen, inside old cabin, room, in a cabin, bed room, inside of a cabin, room interior, angkor thon, aketan, cozy and peaceful atmosphere, beachwood treehouse, huts, dreampool rooms"
6343262,https://i.travelapi.com/hotels/1000000/290000/281600/281600/91c11e84_b.jpg,"a living room with a couch and a television, furnished room, interior photograph, room interior, room shot, large room, whole room, interior design photography, interior of room, photograph of 3d ios room, hotel room, bed on the right, kitchenette and conferenceroom, photo still of interior, one large room, room, white marble interior photograph"
7831089,https://i.travelapi.com/hotels/5000000/4570000/4562200/4562131/dcb79a0d_b.jpg,"a hotel room with a bed, desk and television, furnished room, large room, white marble interior photograph, kitchenette and conferenceroom, brightly lit room, one large room, whole room, room interior, holiday resort, room, dreampool rooms, room shot, cream - colored room, interior room, bed room, small room, hotel room, small bedroom"
6166037,https://i.travelapi.com/hotels/1000000/30000/25600/25527/adf5fefe_b.jpg,"a bed with a tray of food on it, brightly lit purple room, paris hotel style, dreampool rooms, bed on the right, purple leather dungeon bedroom, french features, beds, cute room, photograph of 3d ios room, trending on interfacelift, hotel room, room interior, bedroom interior, room, purple colour scheme, cheval michael, small bedroom"
6452463,https://i.travelapi.com/hotels/1000000/10000/8100/8032/fe8af964_b.jpg,"a bathroom with a sink and mirror, interior of a bathroom, premium bathroom design, interior design photography, white marble interior photograph, mirror and glass surfaces, interior design details, bathroom, interior photograph, exquisitely designed throne room, metallic polished surfaces, interior design, commercial washroom hand dryer, architectural finishes, paneled walls, low spacial lighting : :, interior photography"
7280353,https://i.travelapi.com/hotels/3000000/2540000/2536100/2536028/c626a44e_b.jpg,"a hotel room with two beds and a television, angkor thon, bed room, sublime-comfy-elegant ambience, dreampool rooms, comfortable atmosphere, furnished room, photograph of 3d ios room, homely atmosphere, room interior, luxurious suit, room, whole room, beds, bed on the right, large room, brightly lit room, hotel"
6684527,https://i.travelapi.com/hotels/1000000/980000/979100/979097/0fb1dce4_b.jpg,"a bathroom with a sink, toilet and shower, interior of a bathroom, white marble interior photograph, premium bathroom design, bathroom, white marble walls, white color scheme, organic ceramic white, polished white marble, interior white wall, all white render, mirror and glass surfaces, pristine and clean design, white concrete floor, wet reflective tile floor, made of all white ceramic tiles"
6523561,https://i.travelapi.com/hotels/1000000/800000/795500/795453/6458b771_b.jpg,"a bathroom with a toilet, sink and shower, interior of a bathroom, very wide angle view, very wide angle shot, bathroom, wide angle view, wide angle photo, wide angle shots, wide - angle shot, wide-angle shot, very wide angle, multiple wide angles, ultra wide angle view, panoramic widescreen view, with wide angle lens"
6618044,https://i.travelapi.com/hotels/3000000/2780000/2773800/2773789/ad8285a4_b.jpg,"a hotel room with a bed, television, and desk, lounge room, other bedrooms can be seen, bed room, bed on the right, room shot, dreampool rooms, whole room, bedroom interior, large room, room, photograph of 3d ios room, furnished room, brightly lit room, hotel room, white bed, motel, sun coast"
6937058,https://i.travelapi.com/hotels/1000000/50000/47000/46980/acaa3200_b.jpg,"a bathroom with a toilet, sink, and mirror, interior of a bathroom, premium bathroom design, white marble interior photograph, low spacial lighting : :, neutral flat lighting, white marble walls, bathroom, tiled room squared waterway, exquisitely designed throne room, modern bathroom, wet reflective tile floor, greek white marble, glowing white accent lighting, blocked drains"
8092411,https://i.travelapi.com/hotels/6000000/5670000/5669600/5669529/528f3b19_b.jpg,"a bed with a white comforter and a blue chair, sterile minimalistic room, minimalist interior design, small bedroom, small and cosy student bedroom, brightly lit blue room, modern minimalist f 2 0 clean, bedroom interior, cozy 9 0 s bedroom retrofuturism, modern minimalist f 2 0, dim bedroom, futuristic room background, serene bedroom setting"
8259948,https://i.travelapi.com/hotels/7000000/6620000/6612800/6612797/4ac99730_b.jpg,"two beds in a room, dreampool rooms, tropical color scheme, beds, room interior, bed room, bed on the right, sublime-comfy-elegant ambience, brown and white color scheme, whole room, bedroom interior, furnished room, bold colored walls, vivide colors, brightly lit room, comfortable atmosphere, room, other bedrooms can be seen"
6179548,https://i.travelapi.com/hotels/1000000/890000/889900/889869/55627e19_b.jpg,"a bathroom with a sink and mirror, premium bathroom design, interior of a bathroom, modern bathroom, mirror and glass surfaces, bathroom, white marble interior photograph, greek white marble, lacquered glass, marble countertops, interior design photography, polished white marble, luxury condo interior, white marble with gold accents, carrara marble, smooth marble surfaces, interior design architecture"
6137625,https://i.travelapi.com/hotels/1000000/50000/43200/43124/98f4069d_b.jpg,"a bathroom with a sink and mirror, interior of a bathroom, bathroom, white marble interior photograph, eyelevel perspective image, mirror and glass surfaces, interior photograph, premium bathroom design, interior design, room interior, photo still of interior, photograph of 3d ios room, wide-angle photograph, commercial photo, real estate photography, zillow interior, commercial lighting"
7894078,https://i.travelapi.com/hotels/5000000/4770000/4766200/4766109/bb5848b1_b.jpg,"a room with bunks and a bed, bed on the right, beds, sterile minimalistic room, airbnb, girl's room, large comfy bed, tons of rooms, dreampool rooms, the walls are pink, with a bunk bed, photograph of 3d ios room, kids place, brightly lit pink room, small room, capsule hotel, room"
6123101,https://i.travelapi.com/hotels/1000000/40000/34300/34228/aad0af32_b.jpg,"a living room with a couch and a television, furnished room, dreampool rooms, white marble interior photograph, room shot, lounge room, brightly lit blue room, room interior, brightly lit room, hotel room, silver and blue color schemes, whole room, interior design, interior design photography, large room, sublime-comfy-elegant ambience, interior of room"
7423315,https://i.travelapi.com/hotels/3000000/2920000/2917600/2917543/f826bab5_b.jpg,"a hotel room with a bed, desk, microwave, microwave and microwave, whole room, room shot, furnished room, large room, photograph of 3d ios room, hotel room, bed on the right, bed room, room, brightly lit room, room interior, big room, interior photograph, dreampool rooms, kitchenette and conferenceroom, interior design photography"
7430223,https://i.travelapi.com/hotels/1000000/1000000/992200/992175/5279fb97_b.jpg,"a bedroom with a bed and a chair, mayan style, bedroom interior, dreampool rooms, cozy treehouse bedroom, tropical undertones, tropical style, other bedrooms can be seen, dim bedroom, bed room, voodo decor, beachwood treehouse, adorned with all kind of plants, tons of rooms, tropical color scheme, bedroom, room interior, filled with plants and habitats"
7037164,https://i.travelapi.com/hotels/2000000/1800000/1792100/1792077/3e36ab53_b.jpg,"a hotel room with a bed, desk, television and a desk, dreampool rooms, room, other bedrooms can be seen, beds, cream - colored room, vivide colors, brightly lit room, room interior, natural light in room, bed on the right, photograph of 3d ios room, brightly lit pink room, whole room, large room, tons of rooms"
6178420,https://i.travelapi.com/hotels/1000000/40000/34200/34142/dd1f518a_b.jpg,"a bathroom with a sink, toilet and mirror, premium bathroom design, patterned tilework, mirror and glass surfaces, lacquered glass, glass mosaic, architectural finishes, transparent glass surfaces, white marble with gold accents, irregularly shaped mosaic tiles, modern bathroom, metallic reflective surfaces, low spacial lighting : :, stippled walls, exquisitely designed throne room"
7052516,https://i.travelapi.com/hotels/1000000/870000/862400/862383/04adf4ff_b.jpg,"a living room with a couch, a coffee table, and a television, furnished room, room interior, home interior, living room interior, large room, white marble interior photograph, lounge room, interior photography, interior living room, sublime-comfy-elegant ambience, interior design photography, luxury condo interior, living room, large open room, luxurious suit, sun coast"
6061828,https://i.travelapi.com/hotels/1000000/10000/5200/5160/8753ec32_b.jpg,"a living room with a couch and a table, cozy calm! fabrics textiles, red brown and grey color scheme, crimson and grey color scheme, grey striped walls, silver white red details, silver white gold red details, interior design details, crimson and white color scheme, red brown and white color scheme, interior design photography, silver red white details"
8067355,https://i.travelapi.com/hotels/1000000/870000/867100/867032/930d56fc_b.jpg,"a hotel room with two beds and a television, lounge room, large room, whole room, room shot, room interior, room, photograph of 3d ios room, furnished room, interior of room, hotel room, bed on the right, bedroom interior, other bedrooms can be seen, photo still of interior, one large room, a room, dreampool rooms"
7613380,https://i.travelapi.com/hotels/2000000/1830000/1823300/1823289/ee141c7a_b.jpg,"a balcony with a table and chairs, balcony, beautiful terrace, lush garden surroundings, patio, costa blanca, terrace, balconies, plants on balconies, mediterranean features, marbella, balcony scene, terraces, green terrace, porches, spain, on a balcony, lush garden in the background, detailed surroundings, lush surroundings, garden environment, villa, delightful surroundings"
7503089,https://i.travelapi.com/hotels/3000000/2540000/2534400/2534372/34319568_b.jpg,"a bedroom with a bed, desk and television, room interior, studio la cachette, kitchenette and conferenceroom, interior of room, an interior of room, photograph of 3d ios room, furnished room, whole room, virtual metaverse room, room, other bedrooms can be seen, photo still of interior, interior photograph, large room, small room"
8818985,https://i.travelapi.com/hotels/3000000/2810000/2804600/2804551/41611a2b_b.jpg,"a hotel room with two beds and a desk, bed on the right, dreampool rooms, room interior, large room, whole room, room, interior of room, room shot, furnished room, interior photograph, photo still of interior, beds, other bedrooms can be seen, photograph of 3d ios room, one large room, motel, 1990s bedroom"
8796330,https://i.travelapi.com/hotels/1000000/440000/437300/437294/af366df1_b.jpg,"a shell on a bed, conch shell, large shell, seashell, seashell house, nacre colors, sea shell, nacre, seashells, official product photo, wearing seashell attire, shells, dreampool rooms, nacre painting, in a beachfront environment, product image, official product image, photograph of 3d ios room"
6591008,https://i.travelapi.com/hotels/1000000/900000/891200/891163/ed4df1b5_b.jpg,"a hotel room with a bed, desk, tv and desk, dreampool rooms, room shot, large room, room, hotel room, beds, bed on the right, full room view, madrid, brightly lit room, one large room, virtual metaverse room, furnished room, room interior, hotel, whole room, large glass windows"
7592674,https://i.travelapi.com/hotels/4000000/3690000/3681100/3681064/1f57246a_b.jpg,"a blue and white house, an estate agent listing photo, sunny bay window, kahikatea, cottages, several cottages, beachwood treehouse, cottage, lounge room, eichler home, cottage core, poolrooms, plants and patio, sliding glass windows, patio, courtyard walkway, idyllic cottage, the poolrooms, picton blue"
8150278,https://i.travelapi.com/hotels/7000000/6120000/6113200/6113133/5fbf449f_b.jpg,"a balcony with chairs and tables on it, assam tea garden setting, terrace, green terrace, beautiful terrace, vibrant greenery outside, in balcony of palace, porches, guwahati, lush garden surroundings, balcony scene, patio, aketan, balcony, health spa and meditation center, at the terrace, garden setting, plants on balconies, terraces"
9484583,https://i.travelapi.com/hotels/13000000/12990000/12988500/12988492/e69b29d8_b.jpg,"a kitchen with a sink and a refrigerator, marble countertops, smooth marble surfaces, organic ceramic white, clean medical environment, brown wood cabinets, wood cabinets, sustainable materials, houzz, the ecolab industrial dishwasher, realistic rendering for stool, polished concrete, smooth clean surfaces, contemporary design, environmental design, cabinet furniture, metal hard surfaces, sink, metallic polished surfaces"
8005795,https://i.travelapi.com/hotels/6000000/5270000/5269000/5268978/99f6316a_b.jpg,"a loft with a loft bed and a ladder, home interior, interior of a loft, stairs to the second floor, wooden stairs, stairs to an upper floor, picture of an interior loft, homely atmosphere, house interior, airbnb, white studio, in a white boho style studio, lots of decoration and furniture, cozy and peaceful atmosphere, wooden furtniture"
9035861,https://i.travelapi.com/hotels/11000000/10480000/10470200/10470130/84cdf7ca_b.jpg,"a white bed, lounge room, room shot, hotel room, paris hotel style, whole room, furnished room, room interior, room, large room, dreampool rooms, lounge, bedroom interior, photograph of 3d ios room, bed on the right, luxurious suit, interior of room, vip room, other bedrooms can be seen, sublime-comfy-elegant ambience"
6141803,https://i.travelapi.com/hotels/1000000/30000/28300/28238/01705cf9_b.jpg,"a bathroom with a sink and a mirror, dreampool rooms, small bedroom, small room, room interior, paris hotel style, capsule hotel, bed on the right, other bedrooms can be seen, an escape room in a small, bedroom interior, interior of room, photograph of 3d ios room, whole room, room, kitchenette and conferenceroom"
6415867,https://i.travelapi.com/hotels/1000000/10000/4600/4587/5c23f365_b.jpg,"a table with a phone and a cup of coffee, beautiful terrace, at the terrace, terrace, green terrace, balcony, photo of zurich, picture of a loft in morning, ukraine. professional photo, roof garden, outdoor design, summer morning, glass railing, urban house, plants on balconies, balcony scene, comfortable atmosphere, patio, penthouse"
5995298,https://i.travelapi.com/hotels/1000000/20000/19600/19526/c338cf6b_b.jpg,"a hotel room with a bed, desk, and television, hotel room, furnished room, room shot, dreampool rooms, large room, room interior, sliding glass windows, whole room, full room view, bedroom interior, bed on the right, room, bed room, interior of room, natural light in room, floor - to - ceiling windows, brightly lit room"
6372177,https://i.travelapi.com/hotels/1000000/430000/424500/424429/b15b5dcc_b.jpg,"a room with a couch, chairs and a television, interior design photography, white marble interior photograph, interior design, zillow interior, comfortable atmosphere, interior photograph, bright it interiors, warm colored furniture, furnished room, interior photography, terrarium lounge area, commercial lighting, artificial warm lighting, lounge, vip room, living room interior, room interior"
8076220,https://i.travelapi.com/hotels/6000000/5570000/5566900/5566871/cf2a44c9_b.jpg,"a bathroom with a sink, mirror and toilet, interior of a small, wooden toilets, toilet, bathroom, interior of a bathroom, small room in tokyo, interior of a small room, japanese bathhouse, in small room, high-end onsen, small room, japanese onsen, japanese design, interior photograph, wide-angle photograph, interior of room"
6424949,https://i.travelapi.com/hotels/1000000/80000/78900/78821/bb303fae_b.jpg,"a bathroom with a sink and a bathtub, interior of a bathroom, premium bathroom design, bathroom, mirror and glass surfaces, white marble interior photograph, interior of a small, modern bathroom, bathtub, room interior, paris hotel style, interior photograph, bathtub with golden faucet, small room, brightly lit room, tiled room squared waterway, interior design photography, bath"
6146279,https://i.travelapi.com/hotels/1000000/20000/13600/13590/b562471d_b.jpg,"a room with a table, chairs, and a television, paris hotel style, luxurious suit, dreampool rooms, other bedrooms can be seen, room, room shot, furnished room, room interior, boudoir, a room, whole room, bedroom interior, hotel room, cute room, large room, bedroom, with screens and silks, white marble interior photograph"
7227721,https://i.travelapi.com/hotels/1000000/920000/919000/918988/37a068de_b.jpg,"a bedroom with a bed, desk and television, lavish rococo baroque setting, brightly lit blue room, dim bedroom, dreampool rooms, room interior, bedroom interior, small bedroom, interior of room, bed on the right, room, blue room, a room, hotel room, bedroom, whole room, other bedrooms can be seen, room shot, paris hotel style"
8204458,https://i.travelapi.com/hotels/3000000/2600000/2597700/2597680/7db2fb25_b.jpg,"a hotel room with a bed, desk, tv and a desk, dreampool rooms, sublime-comfy-elegant ambience, room interior, bedroom interior, large room, room shot, furnished room, brightly lit purple room, luxurious suit, bed room, marrakech, hotel room, brightly lit room, whole room, room, islamic interior design, interior of room"
6808577,https://i.travelapi.com/hotels/2000000/1220000/1218000/1217980/633b846c_b.jpg,"a white building with blue windows, white wall complex, mediterranean features, apartments, marbella, housing architecture, mediterranean fisher village, balconies, mediterranean architecture, contemporary, art deco buildings, residential design, exterior photography, residential, complex buildings, residential area, mediterranean vista, terraces, center model buildings, plants on balconies, french village exterior"
6549318,https://i.travelapi.com/hotels/1000000/70000/68600/68586/36880eb6_b.jpg,"a hotel room with a bed and a desk, bed on the right, paris hotel style, beds, dreampool rooms, white bed, white and red color scheme, brightly lit room, bed, red and white color scheme, small bedroom, hotel room, room shot, red brown and white color scheme, crimson and white color scheme, diffuse overhead lighting"
7172566,https://i.travelapi.com/hotels/3000000/2240000/2239900/2239866/67a6d79a_b.jpg,"a bedroom with a bed, dresser, and television, other bedrooms can be seen, furnished room, whole room, large room, dreampool rooms, room shot, room interior, brightly lit purple room, bed on the right, interior of room, one large room, room, hotel room, interior photograph, white marble interior photograph, bedroom interior"
6273582,https://i.travelapi.com/hotels/1000000/410000/404800/404734/fd59e8d2_b.jpg,"a porch with a couch and a view of the garden, angkor thon, paradise garden massage, lush garden surroundings, garden environment, green terrace, health spa and meditation center, beachwood treehouse, with a fishpond and courtyard, an estate agent listing photo, real estate photography, cambodia, exterior photography, residential design, in a tree house"
7487468,https://i.travelapi.com/hotels/4000000/3130000/3124000/3123973/75f3bb35_b.jpg,"a bathroom with a toilet, sink, and shower, interior of a bathroom, premium bathroom design, bathroom, wet reflective tile floor, an estate agent listing photo, tiny room with dirty wall tiles, under a shower, diseno limpio de facil lectura, accessible for the disabled, toilet, interior photograph, wooden toilets, small room, the toilet is shiny"
7485675,https://i.travelapi.com/hotels/4000000/3100000/3091700/3091626/0b470d81_b.jpg,"a bedroom with a bed and a window, other bedrooms can be seen, beds, bedroom interior, bed on the right, dreampool rooms, small bedroom, interior design photography, bed room, furnished room, natural light in room, inside of a bedroom, an estate agent listing photo, interior photograph, dim bedroom, photograph of 3d ios room, white bed, room shot"
7394677,https://i.travelapi.com/hotels/2000000/1640000/1632200/1632158/4af63441_b.jpg,"a dining table, interior design photography, white marble interior photograph, city apartment, inside a modern apartment, interior photography, apartment design, interior photograph, interior decoration, city apartment cozy calm, room interior, furnished room, lots of decoration and furniture, asian interior decoration, kitchenette and conferenceroom, home interior, popular interior design style, luxury condo interior"
8093570,https://i.travelapi.com/hotels/6000000/5630000/5628200/5628172/2dd00725_b.jpg,"a long hallway with a tree in the middle, elegant interior, retaildesignblog.net, internal environment, traditional korean interior, interior architecture view, white marble interior photograph, interior design, photo still of interior, inside the building, architectural digest photo, rich atmosphere, retaildesignblog, inside building, atrium, elegant atmosphere, contemporary, interior photograph, winner of design award"
6877449,https://i.travelapi.com/hotels/2000000/1280000/1270200/1270126/9a4efe37_b.jpg,"a living room with couches and a television, large room, room interior, kitchenette and conferenceroom, interior of room, high arched ceiling, furnished room, hotel, a room, hotel room, an interior of room, room, rounded ceiling, arched ceiling, interior room, studio ghibili, conversano, whole room, lounge room"
7060851,https://i.travelapi.com/hotels/2000000/1600000/1590500/1590447/74127e18_b.jpg,"a hotel room with a bed, television and desk, dreampool rooms, bed on the right, whole room, large room, room interior, furnished room, room shot, room, brightly lit room, photograph of 3d ios room, natural light in room, interior photograph, interior of room, brightly lit blue room, hotel room, one large room, bedroom interior"
7040537,https://i.travelapi.com/hotels/2000000/1820000/1818300/1818210/97be61ee_b.jpg,"a living room with a couch, a television, and a table, kitchenette and conferenceroom, studio ghibili, photograph of 3d ios room, lacquered glass, interior photography, home interior, studio orange, unfotable studio, room interior, studio ghibi, office interior, mappa studio, white marble interior photograph, studio ghilbi"
6006807,https://i.travelapi.com/hotels/1000000/20000/14400/14344/aaff916c_b.jpg,"a hotel room with a large bed and a tv, luxurious suit, room shot, bed on the right, dreampool rooms, sun coast, large room, furnished room, tons of rooms, paneled walls, miami, whole room, hotel room, full room view, floor - to - ceiling windows, miami beach, one large room, in a beachfront environment"
7966672,https://i.travelapi.com/hotels/6000000/5100000/5094700/5094620/31cd793a_b.jpg,"a bedroom with a bed and a desk, beds, bed on the right, room shot, bedroom interior, dreampool rooms, room, photograph of 3d ios room, other bedrooms can be seen, whole room, bed room, small bedroom, biedermeier, room interior, hotel room, bed, bedroom, white bed, luxurious suit, cute room"
7771872,https://i.travelapi.com/hotels/4000000/3610000/3605900/3605854/442e9651_b.jpg,"a kitchen with a sink and a microwave, kitchenette and conferenceroom, small kitchen, white marble interior photograph, an estate agent listing photo, kitchen, studio kyoto, room interior, small room in tokyo, apartment, photograph of 3d ios room, interior photograph, small room, in a japanese apartment, kyoto studio, studio la cachette"
8022116,https://i.travelapi.com/hotels/6000000/5330000/5326600/5326569/b67a2c96_b.jpg,"a hotel room with a large bed and a flat screen tv, bed room, room, brightly lit room, large room, photograph of 3d ios room, furnished room, luxurious suit, big room, whole room, room shot, dreampool rooms, comfortable atmosphere, angkor thon, sublime-comfy-elegant ambience, cute room, beds, seaview"
7119562,https://i.travelapi.com/hotels/3000000/2100000/2091700/2091685/f026a48b_b.jpg,"a bedroom with a bed and a desk, other bedrooms can be seen, bedroom interior, room interior, window in room, natural light in room, room shot, lounge room, whole room, interior of room, angkor thon, ceiling to floor windows, photograph of 3d ios room, furnished room, room mono window, sliding glass windows, bedroom, room"
6840943,https://i.travelapi.com/hotels/1000000/130000/124400/124314/9929beae_b.jpg,"a bathroom with a toilet and a shower, gaming chair as a toilet, gaming toilet, throne, sitting on the porcelain throne, throne room, porcelain organic tissue, between two chairs over a toilet, premium bathroom design, rustic throne room, sitting on the throne, exquisitely designed throne room, rgb gamer toilet, an estate agent listing photo, diaper disposal factory"
6079209,https://i.travelapi.com/hotels/1000000/910000/906100/906014/e23fdae8_b.jpg,"a hotel room with a bed, desk, and television, dreampool rooms, brightly lit blue room, room shot, bedroom interior, interior design photography, brightly lit room, bed room, room interior, blue room, whole room, blue and white colour scheme, large room, furnished room, room, hotel room, white and blue color scheme, white marble interior photograph"
7603378,https://i.travelapi.com/hotels/3000000/2560000/2557400/2557343/4ebd7b83_b.jpg,"a living room with a couch and a television, lounge, luxurious suit, room interior, vip room, photograph of 3d ios room, luxurious environment, furnished room, lounge room, comfortable atmosphere, open room, white marble interior photograph, kitchenette and conferenceroom, large room, office room interior, interior design, parlor, interior architecture view, interior room"
6907379,https://i.travelapi.com/hotels/2000000/1510000/1508000/1507997/6da8eb7e_b.jpg,"a hotel room with a bed and a television, room shot, paris hotel style, dreampool rooms, hotel room, room, whole room, room interior, bedroom interior, large room, studio la cachette, small bedroom, brightly lit room, beds, bedroom, bed room, bed on the right, photograph of 3d ios room"
7601885,https://i.travelapi.com/hotels/4000000/3800000/3793000/3792933/d9e8ebee_b.jpg,"a bed with a white comforter and a brown headboard, dreampool rooms, bedroom interior, wooden walls brass panels, brightly lit room, small bedroom, other bedrooms can be seen, room, bed on the right, interior design photography, neutral flat lighting, dim bedroom, hotel room, paris hotel style, room shot, serene bedroom setting, artificial warm lighting"
6381059,https://i.travelapi.com/hotels/1000000/440000/438200/438135/d2664510_b.jpg,"a living room with a couch, chair, and television, sliding glass windows, jamaica, aruba, room interior, views to the ocean, beachwood treehouse, lounge room, sun coast, contemporary, resort, seaview, dreampool rooms, hotel room, overlooking the ocean, overlooking the beach, balcony scene, interior design, bedroom interior, balcony, furnished room"
6353383,https://i.travelapi.com/hotels/1000000/430000/424300/424249/333c28e5_b.jpg,"a hotel room with a sink and mirror, white marble interior photograph, interior of a bathroom, bathroom, premium bathroom design, interior photograph, mirror and glass surfaces, kitchenette and conferenceroom, zillow interior, room interior, interior design, interior design photography, featuring marble fountains, room shot, commercial photo, exquisitely designed throne room, marble countertops"
6275166,https://i.travelapi.com/hotels/1000000/70000/63400/63329/81f453e5_b.jpg,"a hotel room with a large bed and a flat screen tv, room interior, paris hotel style, whole room, furnished room, large room, lounge room, room shot, interior of room, bedroom interior, dreampool rooms, photograph of 3d ios room, white marble interior photograph, an interior of room, photo still of interior, hotel room, bed on the right"
7141861,https://i.travelapi.com/hotels/3000000/2220000/2210900/2210852/a252059c_b.jpg,"a bed with green and white sheets on it, details and vivid colors, award - winning details, designed for cozy aesthetics!, award winning details, bold complimentary colors, vivid color hues, strong lines and bold colors, bright saturated colors, award - winning crisp details, comfortable atmosphere, vibrantly colorful, pops of triadic colors, complementing colors, complimentary colors"
6358177,https://i.travelapi.com/hotels/1000000/30000/24700/24679/9c16052e_b.jpg,"a hotel room with two beds and a television, room shot, room interior, bed on the right, whole room, photograph of 3d ios room, furnished room, room, small bedroom, hollywood standard, interior of room, large room, dreampool rooms, white broom closet, kitchenette and conferenceroom, small room, other bedrooms can be seen, bedroom interior"
6359628,https://i.travelapi.com/hotels/1000000/440000/438200/438107/c08e31c4_b.jpg,"a hotel room with two beds and a television, furnished room, dreampool rooms, hotel room, large room, sliding glass windows, bed on the right, room, bed room, room shot, bedroom interior, one large room, whole room, room interior, brightly lit room, cream - colored room, large windows to forest at night, tons of rooms"
8189074,https://i.travelapi.com/hotels/2000000/1310000/1305400/1305389/0de18819_b.jpg,"a bathroom with a sink, mirror and towel rack, interior of a bathroom, real estate photography, white marble interior photograph, commercial photo, bathroom, professional photo-n 3, photograph of 3d ios room, room interior, commercial photography, masked person in corner, mirror and glass surfaces, hotel room, interior design photography, premium bathroom design, 4 k editorial photograph"
3913600,https://traffickcam.com/images/2018/13/20171231_061056_3A8PAL.jpg,"a bathroom with a toilet, shower and towel rack, bright towels, grey striped walls, patterned tilework, interior of a bathroom, premium bathroom design, towels, art deco stripe pattern, brown and white color scheme, an estate agent listing photo, bathroom, cubic blocks stripes, an escape room in a small, 1 9 5 0's decor, zillow interior"
6297675,https://i.travelapi.com/hotels/1000000/570000/564800/564788/9d908937_b.jpg,"a room with a desk, a computer and a television, zillow interior, mappa studio, retaildesignblog.net, interior design photography, interior design, mappa studio artstyle, professional photo-n 3, bright it interiors, detailed professional, interior photograph, navigation command center, interior photography, ultra detailed. style of arrival, office room interior"
8070221,https://i.travelapi.com/hotels/1000000/20000/17100/17061/6c15eebd_b.jpg,"a bathroom with a toilet and a sink, an estate agent listing photo, premium bathroom design, gaming toilet, well - designed, gaming chair as a toilet, between two chairs over a toilet, expert design, the toilet is shiny, well designed, professional design, diseno limpio de facil lectura, toilet, rgb gamer toilet, exquisitely designed throne room"
6897256,https://i.travelapi.com/hotels/2000000/1480000/1476400/1476338/7a897c32_b.jpg,"a bathroom with a sink and a mirror, interior of a bathroom, premium bathroom design, bathroom, real estate photography, interior photograph, small room, zillow interior, claustrophobic room, photograph of 3d ios room, tiled room squared waterway, wet reflective tile floor, white marble interior photograph, an escape room in a small, interior design photography"
9484576,https://i.travelapi.com/hotels/13000000/12990000/12988500/12988492/0c005bc9_b.jpg,"a room with a bed, desk, chair and television, furnished room, room interior, whole room, dreampool rooms, room shot, photograph of 3d ios room, room, large room, interior photograph, interior design photography, brightly lit room, hotel room, interior of room, brightly lit blue room, natural light in room, bed on the right"
7330649,https://i.travelapi.com/hotels/3000000/2540000/2535400/2535367/c33fbf6b_b.jpg,"a hotel room with a large bed and a television, room shot, bedroom interior, room, room interior, large room, dreampool rooms, bed on the right, other bedrooms can be seen, full room view, whole room, bed room, hotel room, bedroom, beds, bright room, dim bedroom, a room, seaview, one large room"
7722067,https://i.travelapi.com/hotels/5000000/4230000/4227700/4227620/110ab6b8_b.jpg,"a hotel room with two beds and a flat screen tv, vivide colors, bed on the right, beds, room, dreampool rooms, room interior, whole room, hotel room, bed room, brightly lit room, hotel, motel, room shot, photograph of 3d ios room, other bedrooms can be seen, a room, tons of rooms"
6037762,https://i.travelapi.com/hotels/1000000/20000/13300/13212/2109a6ce_b.jpg,"a bathroom with a sink, toilet, and shower, interior of a bathroom, premium bathroom design, bathtub with golden faucet, bathroom, interior photograph, tiled room squared waterway, real estate photography, wet reflective tile floor, white marble interior photograph, bathtub, interior design photography, white broom closet, bright towels, an estate agent listing photo, interior of a small"
7536926,https://i.travelapi.com/hotels/4000000/3500000/3495200/3495118/43f74490_b.jpg,"a white washer, an estate agent listing photo, washing machine, luxury equipment, interior photograph, whirlpool, dirty linen robes, maintenance area, listing image, interior of a small, real estate photography, commercial photo, white machinery, modern setting, detailed professional photo, bed on the right, wash, kitchenette and conferenceroom, laundry hanging"
6902321,https://i.travelapi.com/hotels/2000000/1500000/1496100/1496034/38cadd9d_b.jpg,"a room with a bed, desk and television, kitchenette and conferenceroom, studio la cachette, furnished room, small bedroom, room interior, room, paris hotel style, room shot, photograph of 3d ios room, small room, large room, whole room, interior of room, dreampool rooms, bed on the right, a room, motel"
7067161,https://i.travelapi.com/hotels/2000000/1720000/1717400/1717383/ded2c3b8_b.jpg,"a large room with a lot of furniture, lounge, comfortable atmosphere, hotel, large room, lounge room, sitting in a lounge, white marble interior photograph, the living room, dreampool rooms, interior design, lounge background, large open room, 2. sigara aşırmak, an illustration of a bar/lounge, pleasant cozy atmosphere"
6592564,https://i.travelapi.com/hotels/1000000/900000/891500/891409/f78744bd_b.jpg,"a bathroom with a sink, toilet, and mirror, interior of a bathroom, white marble interior photograph, bathroom, premium bathroom design, mirror and glass surfaces, the toilet is shiny, interior photograph, interior of a small, kitchenette and conferenceroom, exquisitely designed throne room, lots of reflective surfaces, wet reflective tile floor, room interior, back rooms"
8779640,https://i.travelapi.com/hotels/10000000/9800000/9799900/9799880/9ef9fc6b_b.jpg,"a group of people sitting at desks in a room, in a open-space working space, multiple desks, alamy stock photo, perfect dynamic posture, award - winning brand agency, lorem ipsum dolor sit amet, bright it interiors, open office, offices, corporate photo, office interior, desks, funny professional photo, marketing photo, stock photo"
